image_id	region_id	caption	scene_graph
2401721	673488	a pizza in a tray	( pizza , in , tray )
2396431	927198	advertisement for a bus riding business	( advertisement , on back of , bus )
2366711	2347857	a man in red shorts	( man , wear , shorts ) , ( shorts , is , red )
2339578	3842399	large black and yellow truck tire	( tire , is , black ) , ( tire , is , large ) , ( tire , is , yellow ) , ( truck , have , tire )
2362494	2548850	twisted mane on neck	( mane , is , twisted ) , ( mane , on , neck )
2375737	1719597	the sky behind the leaves is blue	( sky , behind , leaves ) , ( sky , is , blue )
2382798	1383853	the signs are under a tree	( signs , under , tree )
2386833	1788058	the woman is standing on the sidewalk	( woman , stand , on , sidewalk )
2354386	2936006	the support of the bench is shaped like a tree branch	( support , is , tree branch shaped ) , ( bench , have , support )
2391832	1148095	the person is wearing black pants .	( pants , is , black ) , ( person , wear , pants )
2409609	237971	toilet with electronic controls	( toilet , with , controls ) , ( controls , is , electronic )
2328865	4153855	this building has windows	( building , have , windows )
2370887	2147903	a man wearing a white uniform	( man , wear , uniform ) , ( uniform , is , white )
713168	5980862	glass window on building	( window , on , building ) , ( window , is , glass )
2354357	2937435	a bench in the sidewalk	( bench , in , sidewalk )
2380502	1493058	a swan is in the water .	( swan , in , water )
2378372	1594123	a mirror hanging on a wall .	( mirror , hang , on , wall )
2323035	4632476	a zebra nibbling on another zebra	( zebra:1 , nibble , on , zebra )
46	6938	there is a clothing store across the street	( clothing store , across , street )
2351146	3090500	writing on the side of a train engine .	( writing , on side of , train engine )
2367073	2330193	the wall behind the toilet is tile .	( wall , behind , toilet ) , ( tile , on , wall )
2400712	721551	dried fruit in a container lined in blue	( fruit , is , blue ) , ( fruit , in , container ) , ( fruit , is , dried ) , ( fruit , in , line )
2388145	1325324	the glaze is on the table .	( glaze , on , table )
2414862	48629	a batter preparing to swing at the ball	( batter , swing , at , ball )
2405317	443276	plate with sandwich is white	( plate , have , sandwich ) , ( plate , is , white )
2401462	685817	tile back splash is white and brown tiles	( tiles , is , brown ) , ( back splash , have , tiles ) , ( tiles , is , white )
2341483	3551677	a man playing soccer in a park	( man , play , in , park ) , ( man , play , soccer )
2333242	3791118	a white bicycle leaning on a wall	( bicycle , is , white ) , ( bicycle , lean , on , wall )
2365463	2407039	metal floor of the bathroom	( bathroom , have , floor ) , ( floor , is , metal )
2337047	3609557	bottles of booze sitting on shelf	( bottles , is , booze ) , ( bottles , sit , on , shelf )
2378678	1579358	surfers on the water .	( surfers , on , water )
2333308	3787896	the bus is parked next to the sidewalk .	( bus , p:park , next to , sidewalk )
2353028	3000553	rocks on the other side of fence	( rocks , on side of , fence )
2334216	3744549	two chairs on side a table	( chairs , is , 2 ) , ( chairs , sit , on side of , table )
2401049	705450	a wall of painted graffiti	( graffiti , p:paint , in , wall )
2373307	2032635	cooler for storing all the cold stuff	( cooler )
2406274	397305	a white mouse on a keyboard	( mouse , on , keyboard ) , ( mouse , is , white )
2417249	4895715	yellow and black bird with mouth open	( bird , have , mouth ) , ( mouth , is , open ) , ( bird , is , yellow ) , ( bird , is , black )
2385189	1865878	a giraffe close up while eating	( giraffe )
2342694	3493645	four people walking across snow	( people , is , 4 ) , ( people , walk , across , snow )
2400174	747404	window at the top of a building	( window , on top of , building )
2344816	3392940	three elephants standing in dirt	( elephants , is , 3 ) , ( elephants , stand , in , dirt )
2372953	2049668	park bench child is sitting on	( child , sit , on , park bench )
2337377	5754499	man holding a camera	( man , hold , camera )
2331299	4037628	a bus driving on the road	( bus , drive , on , road )
2364880	2434765	man dressed in dark sweat shirt and blue jeans	( man , wear , sweatshirt ) , ( jeans , is , blue ) , ( man , wear , jeans ) , ( sweatshirt , is , dark )
2320441	4759042	orange tow truck on top of cake	( tow truck , on top of , cake ) , ( tow truck , is , orange )
2366712	2347791	people painted on the ramp	( people , p:paint , on , ramp )
2351283	3083877	two men walking side by side	( man , walk , side by side with , man:1 )
2337269	3952747	man on surfboard in ocean	( man , in , ocean ) , ( surfboard , in , ocean ) , ( man , on , surfboard )
2350930	3100920	a hand touching the blender	( hand , touch , blender )
498272	5970060	man wearing a black and brown backpack	( backpack , is , brown ) , ( man , wear , backpack ) , ( backpack , is , black )
2319784	4388161	a man wearing sshirt	( man , wear , shirt )
2404058	564592	snow covering all terrain .	( snow , cover , terrain )
2324855	4345182	white toilet attached to the wall	( toilet , p:attach , to , wall ) , ( toilet , is , white )
2366549	2355604	stairs going up to walk way	( stairs , go , up to , walk way )
2368226	2274942	purple flowers in a vase	( flowers , in , vase ) , ( flowers , is , purple )
2410317	203752	woman opening a bottle of champagne .	( champagne , in , bottle ) , ( woman , open , bottle )
2336940	3614554	kitchen with light brown cabinets	( cabinets , is , light ) , ( cabinets , is , brown ) , ( kitchen , with , cabinets )
2377134	1652822	license plate with the numbers h6480 bbb	( numbers , on , license plate )
2401426	687439	a silver pan under a pizza	( pan , under , pizza ) , ( pan , is , silver )
2328342	4178447	some people are out in the city	( people , in , city ) , ( people , is , out )
2333388	5807483	passenger window on red and white train	( passenger window , on , train ) , ( train , is , white ) , ( train , is , red )
2405548	432083	a man on a motorcycle has a red helmet	( man , on , motorcycle ) , ( man , have , helmet ) , ( helmet , is , red )
2366394	2362845	red bus being hauled on the back of a truck	( bus , is , red ) , ( bus , on back of , truck )
2352194	3040593	store fronts line the street	( store fronts , line , street )
2384410	1903249	wii controllers in the man 's hands	( controllers , in , hands ) , ( man , have , hands ) , ( controllers , is , wii )
2393968	1045650	wires on side of brick building	( building , is , brick ) , ( wires , on side of , building )
2333580	5804777	chain hanging from the boat .	( chain , hang , from , boat )
4177	5137660	sloping roof underneath tower	( roof , is , sloping ) , ( roof , under , tower )
2319705	4391889	an orange hanging on a tree	( orange , hang , on , tree )
2387164	1772084	a red car in intersection	( car , is , red ) , ( car , in , intersection )
2398768	814609	a bird sitting on a post	( bird , sit , on , post )
2402103	657577	a tower is beyond the trees	( tower , beyond , trees )
2404203	557535	elephants in africa	( elephants )
2372472	2072617	a stuffed animal sitting on a computer	( animal , sit , on , computer ) , ( animal , is , stuffed )
2393603	1063228	person wakeboarding on the water	( water , board , on , person )
2333317	3787427	three children standing next to each other	( child:2 , stand , next to , child ) , ( child:1 , stand , next to , child:2 ) , ( child , stand , next to , child:1 )
2343865	3437711	rock showing through the snow .	( rock , show , through , snow )
2331108	4046929	ear of a dog	( dog , have , ear )
2361247	2608290	girl talking on phone	( girl , talk , on , phone )
2320633	5424939	the train has a windshield	( train , have , windshield )
2410536	193312	small kid is about to throw a ball	( kid , throw , ball ) , ( kid , is , small )
2359428	2695332	a black and white cow lying on the grass	( cow , is , black ) , ( cow , lay , on , grass ) , ( cow , is , white )
2340607	6102573	hand holds snowboard	( hand , hold , snowboard )
2346627	3306435	sticker on red suitcase	( suitcase , is , red ) , ( sticker , on , suitcase )
2350745	3109513	art painted on wall	( art , p:paint , on , wall )
2352926	3005489	baking pan with two home made pizzas	( pan , with , pizzas ) , ( pizzas , is , homemade ) , ( pan , is , baking )
2357967	2765414	building in the train station	( station , for , train ) , ( building , in , station )
2351225	3086716	elephants walking on pavement	( elephants , walk , on , pavement )
2398240	840217	a bolt attaching a toilet to a floor	( bolt , on , toilet ) , ( toilet , p:attach , to , floor )
2372476	2072435	snow piled on mountain side	( snow , p:pile , on , mountain )
2371979	2096475	green leave on tree branch .	( leave , on , branch ) , ( leave , is , green ) , ( tree , have , branch )
2392215	1129764	sign draped over an elephant	( sign , p:drape , over , elephant )
2324166	4578484	front legs of the cow	( cow , have , front legs )
2406745	374699	vase against red fabric	( fabric , is , red ) , ( vase , against , fabric )
2332010	4003717	baseball players	( baseball players )
2326972	4244208	th house is in between the railways	( house , between , railways )
2381791	1432015	blue paint frame of window	( window , have , frame ) , ( frame , is , blue )
150329	628	empty lightened living room	( living room , is , empty ) , ( living room , is , lightened )
2392851	1099151	batter holds bat out to the right	( batter , hold , bat )
2404931	461711	a man rides behind two large horses	( horses , is , 2 ) , ( man , ride , behind , horses ) , ( horses , is , large )
2400188	746810	man heading into the water	( man , head , into , water )
2322045	4679647	man has black jacket	( jacket , is , black ) , ( man , have , jacket )
2415426	4808817	bat in person 's hand	( person , have , hand ) , ( bat , in , hand )
2401238	696531	a scene in a bathroom	( bathroom )
2318037	4471913	zebra standing in shade of tree	( zebra , is , standing ) , ( zebra , in , shade ) , ( tree , have , shade )
2404136	560773	the man is in a skate park	( man , in , skate park )
2334789	3716770	a stack of books sitting on a shelf	( books , sit , on , shelf )
2391532	1162382	girl holding a hot dog bun	( girl , hold , hot dog bun )
2330890	4057547	book sitting on ground .	( book , sit , on , ground )
2352625	3019744	green trees lining the street	( trees , is , green ) , ( trees , line , street )
2357426	2791160	orange scissors facing right	( scissors , is , facing right ) , ( scissors , is , orange )
2320603	5425712	two white airplanes flying over the moon	( airplanes , is , 2 ) , ( airplanes , is , white ) , ( airplanes , fly , over , moon )
2963	5076966	women talking on sidewalk	( women , talk , on , sidewalk )
35	4824	shade is on the floor	( shade , on , floor )
2367519	2308828	cat sitting on the ground	( cat , sit , on , ground )
2374006	1998444	children leaning forward and gripping rope	( children , is , leaning ) , ( children , grip , rope )
2350496	3121510	trees are behind people	( trees , behind , people )
2373331	2031448	chair next to a table	( chair , next to , table )
2411966	175184	trees beside sidewalk	( trees , beside , sidewalk )
2340433	3601921	the bus 's route number	( number , on , bus )
2341890	3532037	a bench at the park .	( bench , at , park )
2379850	1524135	kitchen cabinets above the countertop .	( kitchen cabinets , above , countertop )
2364224	2465705	all the sand that is not covered by water	( water , cover , sand )
2362757	2536343	steps leading to a black stage	( steps , lead , to , stage ) , ( stage , is , black )
2402676	630395	a woman about to hit the ball	( woman , swing , at , ball )
2319993	4377919	a man wearing blue	( man , wear , blue )
2340917	3578715	a grassy field beyond a stand of trees	( field , beyond , trees ) , ( field , is , grassy )
2349589	3164685	a man sitting on the beach	( man , sit , on , beach )
2413073	122139	boy standing in front of a wall	( boy , stand , in front of , wall )
