image_id,region_id,caption,scene_graph
2370729,2155556,bus on the street,"( bus , on , street )"
2360784,2630590,happy black dog has a blue collar,"( dog , v:have , collar ) , ( collar , is , blue ) , ( dog , is , happy ) , ( dog , is , black )"
4674,5162521,a long thin round part of the tall building with black pointy roof on top .,"( roof , on top of , building ) , ( building , part of , building:1 ) , ( building , is , thin ) , ( building:1 , is , tall ) , ( building , is , long ) , ( building , is , round ) , ( building , is , part ) , ( roof , is , black ) , ( roof , is , pointy )"
2356330,2842787,man holding toddler,"( man , v:hold , toddler )"
2373812,2007893,arrow shaped signs on a pole,"( signs , is , arrow shaped ) , ( signs , on , pole )"
2357751,2775723,green lettuce is atop the food,"( lettuce , is , green ) , ( lettuce , on top of , food )"
2397308,884816,a man is wearing a white shirt .,"( shirt , is , white ) , ( man , v:wear , shirt )"
2344013,3430675,thick bushes on the ground,"( bushes , on , ground ) , ( bushes , is , thick )"
2378328,1596187,over head power lines running through the trees .,"( power lines , is , over head ) , ( power lines , v:run through , trees )"
2380437,1496279,lamp against back wall,"( lamp , against , back wall )"
2385604,1846169,a cat laying on a blanket,"( cat , v:lay on , blanket )"
2397466,877389,patch of dead grass with the sign in it,"( grass , is , patch ) , ( sign , in , grass ) , ( grass , is , dead )"
3648,5111210,tree in between buildings,"( tree , between , buildings )"
2371934,2098583,buildings are lining the street .,"( buildings , v:line , street )"
2349838,3152682,a old couple sitting in bench,"( couple , v:sit in , bench ) , ( couple , is , old )"
2326450,4269546,a green metal tray containing the food plates,"( tray , v:contain , plates ) , ( tray , is , metal ) , ( tray , is , green )"
2402990,615416,a baseball referee,( baseball )
2364927,2432548,man wearing black back pack running thru the street,"( man , v:run through , street ) , ( back pack , is , black ) , ( man , v:wear , back pack )"
2343291,3464957,blue sky with thick and faint clouds,"( sky , with , clouds ) , ( clouds , is , thick ) , ( sky , is , blue ) , ( clouds , is , faint )"
2338442,3896600,stone building with a brick red roof,"( roof , is , red ) , ( building , v:have , roof ) , ( building , is , stone ) , ( roof , is , brick )"
2359298,2701524,the berries on the cake are red .,"( berries , on , cake ) , ( berries , is , red )"
2377990,1612353,trucks in the parking lot,"( trucks , in , parking lot )"
2388373,1314424,there appears to be snow on the ground,"( snow , on , ground )"
2320482,4757132,the trees surrounding the stadium .,"( trees , v:surround , stadium )"
2395326,981138,three cows walking on a beach,"( cows , is , 3 ) , ( cows , v:walk on , beach )"
2374759,1962143,a person is leaning over the fence .,"( person , v:lean over , fence )"
2321300,4717587,cooked spiral macaroni in a metal container .,"( macaroni , is , cooked ) , ( macaroni , is , spiral ) , ( container , is , metal ) , ( macaroni , in , container )"
2338768,3881056,the cake is on a white plate .,"( cake , on , plate ) , ( plate , is , white )"
2337012,3611224,gate keeping humans at a safe distance,"( gate , v:block , humans )"
847,4971164,man leaning against pole,"( man , v:lean against , pole )"
2391293,1173979,the boy is skating,"( boy , is , skating )"
2363718,2490038,man in white shirt eating,"( man , is , eating ) , ( shirt , is , white ) , ( man , v:wear , shirt )"
2409818,227774,small scrubby trees behind the animals,"( trees , is , small ) , ( trees , is , scrubby ) , ( trees , behind , animals )"
2409538,241424,two giraffes standing side by side,"( giraffe , v:stand side by side with , giraffe:1 )"
2390692,1202994,food sitting on a white tables,"( tables , is , white ) , ( food , v:sit on , tables )"
2387840,1339736,man with beard wearing apron,"( man , with , beard ) , ( man , v:wear , apron )"
2332434,3983372,small group of stairs from the lower part to the upper part of the sandy area,"( area , is , sandy ) , ( area:1 , is , sandy ) , ( area , is , lower part ) , ( area:1 , is , upper part ) , ( stairs , on , area:1 ) , ( stairs , on , area ) , ( stairs , is , group of )"
150327,5186051,a man wearing a white short-sleeved shirt,"( shirt , is , short-sleeved ) , ( shirt , is , white ) , ( man , v:wear , shirt )"
2329579,5871418,yellow bananas on table,"( bananas , is , yellow ) , ( bananas , on , table )"
2329955,4101934,the floor is made of tile,"( floor , pv:make of , tile )"
2336778,3622154,black bird on the ground with a red spot .,"( spot , is , red ) , ( bird , on , ground ) , ( bird , with , spot ) , ( bird , is , black )"
2365743,2393981,cups sitting on other cups,"( cups , v:sit on , cups:1 )"
2412502,149789,a grey couch against the wall,"( couch , is , grey ) , ( couch , against , wall )"
4492,5153419,net across the tennis court near the door,"( net , near , door ) , ( net , across , tennis court )"
2335312,3691497,umbrella over woman 's head,"( woman , v:have , head ) , ( umbrella , over , head )"
2411515,487555,two men with tennis racquet,"( men , is , 2 ) , ( tennis racquet , is , 2 ) , ( men , with , tennis racquet )"
2405715,424205,a cat sitting on a wall,"( cat , v:sit on , wall )"
2368713,2251532,small red teddy bear leaning against book,"( teddy bear , v:lean against , book ) , ( teddy bear , is , small ) , ( teddy bear , is , red )"
2388040,1330188,wires hanging from pole to pole .,"( wires , v:hang from , pole )"
713447,5989392,purple flowers on the back of a truck,"( flowers , on back of , truck ) , ( flowers , is , purple )"
1159356,6008764,woman standing on beach,"( woman , v:stand on , beach )"
2409015,266597,the food order is sitting on metal tray,"( food , v:sit on , tray ) , ( tray , is , metal )"
2331598,4023297,girl wearing eye glasses,"( girl , v:wear , eye glasses )"
2373148,2040279,a woman standing in a room,"( woman , v:stand in , room )"
2417251,4895804,the headboard of the bed .,"( bed , v:have , headboard )"
2335817,3667785,palm trees surrounding pool,"( palm trees , v:surround , pool )"
2409154,259757,both pizza 's on white boxes,"( boxes , is , white ) , ( boxes , is , 2 ) , ( pizza , is , 2 ) , ( pizza , on , boxes )"
2374937,1757421,objects attached to refrigerator door,"( objects , pv:attach to , refrigerator door )"
2341392,3555908,there is a yellow notepad sitting on the table,"( notepad , v:sit on , table ) , ( notepad , is , yellow )"
2318933,4428890,bench sitting on grass,"( bench , v:sit on , grass )"
2362915,2528701,a checkered towel hanging from a cabinet,"( towel , v:hang from , cabinet ) , ( towel , is , checkered )"
2372175,2087072,brick wall next to elephant .,"( wall , pv:make of , brick ) , ( wall , next to , elephant )"
2331663,4020129,a mostly red rug a cat is sitting on .,"( cat , v:sit on , rug ) , ( rug , is , red )"
2321803,4693657,white horse standingon the ground,"( horse , is , white ) , ( horse , v:stand on , ground )"
2353517,2977298,one dozen doughnuts,( doughnuts )
2371547,2116696,person on snow skis,"( person , on , snow skis )"
2392298,1125881,the side of a mountain,"( mountain , v:have , side )"
2324100,4581733,people sitting on a carriage,"( people , v:sit on , carriage )"
2382386,1403472,man touching a frisbee,"( man , v:touch , frisbee )"
286075,5217541,the bowl is on the table,"( bowl , on , table )"
2352358,3032541,a wire gate surrounding the sheep .,"( gate , is , wire ) , ( gate , v:surround , sheep )"
1159790,5320509,a person wearing a black jacket,"( person , v:wear , jacket ) , ( jacket , is , black )"
2408413,295299,label has white letters,"( letters , is , white ) , ( label , v:have , letters )"
2367275,2320525,the word litter on the sign,"( word , on , sign )"
3666,5112129,field has green grass,"( grass , is , green ) , ( field , v:have , grass )"
2317310,4507316,small house on the hill,"( house , on , hill ) , ( house , is , small )"
2345424,3364086,wet brown sand at beach,"( sand , at , beach ) , ( sand , is , brown ) , ( sand , is , wet )"
2716,5574503,dark car traveling down a road,"( car , is , dark ) , ( car , v:travel down , road )"
2404145,560322,"a boy standing on the sand, wearing black shorts and is holding an orange tennis racket","( boy , v:hold , racket ) , ( racket , is , tennis ) , ( boy , v:wear , shorts ) , ( shorts , is , black ) , ( racket , is , orange ) , ( boy , v:stand on , sand )"
3288,5093212,letter on the sign,"( letter , on , sign )"
2386699,1794704,man in a park to fly a kite,"( man , v:fly , kite ) , ( man , in , park )"
1838,5020729,taxi cab stopped on the road,"( taxi cab , pv:stop on , road )"
2337196,3956203,trees behind the train station .,"( station , for , train ) , ( trees , behind , station )"
2411810,182330,white structure under the traffic lights,"( structure , is , white ) , ( structure , under , traffic lights )"
463,5521751,a person walking down the street,"( person , v:walk down , street )"
2318259,4461226,small white skirt on a child,"( skirt , is , white ) , ( skirt , is , small ) , ( skirt , on , child )"
2410055,216442,boy wearing a green helmet,"( boy , v:wear , helmet ) , ( helmet , is , green )"
2405331,442568,two people kayaking by water .,"( people , is , 2 ) , ( people , v:sail by , water )"
2330548,4073887,the branch filled with many green leaves,"( leaves , is , green ) , ( branch , pv:fill with , leaves )"
2372845,2054769,woman touching the end of the trunk,"( woman , v:touch in end of , trunk )"
2358170,2755939,a man toasting with wine,"( man , v:greet with , wine )"
2415141,35488,snow covered mountains in background,"( snow , v:cover , mountains )"
2368179,2277162,four legged animal on ground,"( legs , is , 4 ) , ( animal , v:have , legs ) , ( animal , on , ground )"
2393944,1046797,person wearing long black coat .,"( coat , is , long ) , ( person , v:wear , coat ) , ( coat , is , black )"
498362,5679691,a red bucket of fruit,"( bucket , v:have , fruit ) , ( bucket , is , red )"
2357563,2784550,tennis player hitting ball,"( tennis player , v:hit , ball )"
2353705,2968394,black lamp near building,"( lamp , near , building ) , ( lamp , is , black )"
2339216,3859599,a clear and green glass on the shelf .,"( glass , on , shelf ) , ( glass , is , green ) , ( glass , is , clear )"
2368561,2258637,three traffic lights on a pole,"( traffic lights , is , 3 ) , ( traffic lights , on , pole )"
2381988,1422726,a bathroom with shower,"( bathroom , with , shower )"
2384861,1881706,person wearing blue shorts .,"( shorts , is , blue ) , ( person , v:wear , shorts )"
2326652,4259751,group of trees beside fence enclosure,"( trees , is , group of ) , ( trees , behind , fence )"
2323972,4587687,ladies are carying surfing ards,"( ladies , v:have , surfboards )"
2373735,2011665,man holds open his jacket,"( man , v:open , jacket )"
2400385,737233,one person is sitting on the chair .,"( person , v:sit on , chair )"
2365668,2397509,power lines above the train,"( power lines , above , train )"
27,4748,a door is in the picture,( door )
2332826,5816864,man with grey hair,"( man , with , hair ) , ( hair , is , grey )"
2348048,3238602,vegatables on top of the rice,"( vegetables , on top of , rice )"
2405400,439170,the train is crossing a bridge .,"( train , v:cross , bridge )"
2381924,1425857,man with green pen,"( pen , is , green ) , ( man , with , pen )"
2410125,213061,racers are holding flowers,"( racers , v:hold , flowers )"
2403291,600789,baseball player swinging baseball bat .,"( baseball player , v:swing , baseball bat )"
2369404,2218872,bus door open to let people on and off,"( bus , v:have , door )"
2390798,1198028,a black and white cat looking into a mirror,"( cat , is , black ) , ( cat , v:look into , mirror ) , ( cat , is , white )"
1591,5008350,counter built out from the wall,"( counter , away from , wall )"
2316561,4542937,city street with vehicles in front of office buildings,"( vehicles , in front of , office buildings ) , ( vehicles , on , city street )"
2348660,3209464,a baby sitting in a chair,"( baby , v:sit in , chair )"
2395641,966297,group of chocolate covered donut with sprinkles,"( sprinkles , on , donut ) , ( donut , is , group of ) , ( chocolate , v:cover , donut )"
2372033,2093779,people walking down the street .,"( people , v:walk down , street )"
2389895,1241432,three mirrors in a room,"( mirrors , is , 3 ) , ( mirrors , in , room )"
2381301,1455239,policeman wearing black leather jacket,"( jacket , is , leather ) , ( jacket , is , black ) , ( policeman , v:wear , jacket )"
2356497,2834806,the bookshelf against the wall,"( bookshelf , against , wall )"
285612,5943178,the person is carrying a black backpack,"( person , v:carry , backpack ) , ( backpack , is , black )"
2328250,4182848,apples grow in the tree,"( apples , v:grow in , tree )"
2323648,4603076,white laptop is on a black shelf,"( laptop , on , shelf ) , ( laptop , is , white ) , ( shelf , is , black )"
2328767,4158628,a bench to sit on in the forest,"( bench , in , forest )"
